long_cid_ori,lat_cid_ori,nome_procedimento,SP_CIDADE_P_EXT,cidade_origem,cidade_do_procedimento,procedimento,total_ocorrencias
-53.8667,-31.4067,COLECISTECTOMIA,Cidade do RS,HULHA NEGRA,ACEGUÁ,407030026,323
-54.1615,-31.8665,DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA MEDICA,Cidade do RS,ACEGUÁ,ACEGUÁ,301060088,321
-54.1615,-31.8665,TRATAMENTO DE DESNUTRICAO,Cidade do RS,ACEGUÁ,ACEGUÁ,303030020,321
-54.1615,-31.8665,TRATAMENTO DE INSUFICIENCIA CARDIACA,Cidade do RS,ACEGUÁ,ACEGUÁ,303060212,321
-54.1615,-31.8665,TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES,Cidade do RS,ACEGUÁ,ACEGUÁ,303140127,321
-54.1615,-31.8665,TRATAMENTO DE CALCULOSE RENAL,Cidade do RS,ACEGUÁ,ACEGUÁ,305020021,321
-54.1615,-31.8665,TRATAMENTO DE DIABETES MELLITUS,Cidade do RS,ACEGUÁ,ACEGUÁ,303030038,321
-54.1615,-31.8665,TRATAMENTO DE INTOXICACAO OU ENVENENAMENTO POR EXPOSICAO A MEDICAMENTO E SUBSTANCIAS DE USO NAO MEDICINAL,Cidade do RS,ACEGUÁ,ACEGUÁ,308020030,321
-54.1615,-31.8665,TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS,Cidade do RS,ACEGUÁ,ACEGUÁ,303070129,321
-54.1615,-31.8665,TRATAMENTO DE OUTRAS DOENCAS DO INTESTINO,Cidade do RS,ACEGUÁ,ACEGUÁ,303070110,321
-54.1615,-31.8665,TRATAMENTO DE ESTREPTOCOCCIAS,Cidade do RS,ACEGUÁ,ACEGUÁ,303080078,321
-54.1615,-31.8665,TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO),Cidade do RS,ACEGUÁ,ACEGUÁ,303040149,321
-53.6773,-31.5516,TRATAMENTO DE DESNUTRICAO,Cidade do RS,CANDIOTA,ACEGUÁ,303030020,262
-52.6791,-28.0585,TRATAMENTO DA PIELONEFRITE,Cidade do RS,PONTÃO,RONDA ALTA,305020013,504
-52.9149,-27.4429,TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO,Cidade do RS,GRAMADO DOS LOUREIROS,RONDA ALTA,303070064,195
-52.9149,-27.4429,TRATAMENTO DE INSUFICIENCIA CARDIACA,Cidade do RS,GRAMADO DOS LOUREIROS,RONDA ALTA,303060212,195
-52.8056,-27.7758,TRATAMENTO DE ESTAFILOCOCCIAS,Cidade do RS,RONDA ALTA,RONDA ALTA,303080060,884
-57.0853,-29.7614,TRATAMENTO DE HIPERTENSAO SECUNDARIA,Cidade do RS,URUGUAIANA,URUGUAIANA,303060182,5127
-57.0853,-29.7614,TRATAMENTO DE OUTRAS AFECCOES DA PELE E DO TECIDO SUBCUTANEO,Cidade do RS,URUGUAIANA,URUGUAIANA,303080094,5127
-50.0282,-29.7642,TRATAMENTO CIRURGICO DE FRATURA DIAFISARIA UNICA DO RADIO / DA ULNA,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408020431,3785
-50.0644,-29.5782,DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS,Cidade do RS,TERRA DE AREIA,CAPÃO DA CANOA,415040035,610
-50.0282,-29.7642,TRATAMENTO CIRURGICO DE FRATURA DA EXTREMIDADE / METAFISE DISTAL DOS OSSOS DO ANTEBRACO,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408020407,3785
-50.2337,-30.2419,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,BALNEÁRIO PINHAL,CAPÃO DA CANOA,407040102,1395
-50.0282,-29.7642,RETIRADA DE FIO OU PINO INTRA-OSSEO,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408060352,3785
-50.0282,-29.7642,RESSECCAO DE CISTO SINOVIAL,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408060212,3785
-50.0282,-29.7642,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,403020123,3785
-50.0282,-29.7642,HERNIOPLASTIA UMBILICAL,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,407040129,3785
-50.0282,-29.7642,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,407040102,3785
-50.0282,-29.7642,TRATAMENTO CIRURGICO DE FRATURA DO PLANALTO TIBIAL,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408050551,3785
-50.0282,-29.7642,REDUCAO INCRUENTA DE LUXACAO COXO-FEMORAL TRAUMATICA / POS-ARTROPLASTIA,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408040190,3785
-50.0282,-29.7642,TENOMIORRAFIA,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408060450,3785
-50.0282,-29.7642,RETIRADA DE FIXADOR EXTERNO,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408060360,3785
-50.2337,-30.1604,TRATAMENTO DE TRANSTORNOS RESPIRATORIOS E CARDIOVASCULARES ESPECIFICOS DO PERIODO NEONATAL,Cidade do RS,CIDREIRA,TRAMANDAÍ,303160063,1436
-50.2337,-30.1604,TRATAMENTO DE INFECCOES ESPECIFICAS DO PERIODO PERINATAL,Cidade do RS,CIDREIRA,TRAMANDAÍ,303160020,1436
-50.2337,-30.1604,TRATAMENTO DE OUTRAS INFECCOES AGUDAS DAS VIAS AEREAS INFERIORES,Cidade do RS,CIDREIRA,TRAMANDAÍ,303140143,1436
-54.0132,-28.2554,TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS,Cidade do RS,CATUÍPE,IJUÍ,308040015,644
-53.9419,-27.923,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,Cidade do RS,CHIAPETTA,IJUÍ,304080020,209
-53.92,-28.388,TRATAMENTO DE CALCULOSE RENAL,Cidade do RS,IJUÍ,IJUÍ,305020021,4225
-53.92,-28.388,TRATAMENTO DE QUEIMADURAS CORROSOES E GELADURAS,Cidade do RS,IJUÍ,IJUÍ,308030036,4225
-53.7776,-27.8526,TRATAMENTO DE ANEMIAS NUTRICIONAIS,Cidade do RS,SANTO AUGUSTO,SANTO AUGUSTO,303020059,869
-54.6694,-30.9756,PARTO CESARIANO,Cidade do RS,DOM PEDRITO,BAGÉ,411010034,1621
-53.6773,-31.5516,TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO),Cidade do RS,CANDIOTA,BAGÉ,303040149,262
-53.6773,-31.5516,TRATAMENTO DE DOENCAS DO FIGADO,Cidade do RS,CANDIOTA,BAGÉ,303070072,262
-54.1615,-31.8665,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,Cidade do RS,ACEGUÁ,BAGÉ,304080020,321
-54.0999,-31.3297,TRATAMENTO DA PIELONEFRITE,Cidade do RS,BAGÉ,BAGÉ,305020013,6971
-54.0999,-31.3297,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO,Cidade do RS,BAGÉ,BAGÉ,303070102,6971
-54.0999,-31.3297,TRATAMENTO DE OUTRAS DOENCAS DAS VIAS AEREAS SUPERIORES,Cidade do RS,BAGÉ,BAGÉ,303140127,6971
-54.0999,-31.3297,TRATAMENTO DE VARIZES DOS MEMBROS INFERIORES C/ ULCERA,Cidade do RS,BAGÉ,BAGÉ,303060301,6971
-54.0999,-31.3297,TRATAMENTO DE DOENCAS DO ESOFAGO ESTOMAGO E DUODENO,Cidade do RS,BAGÉ,BAGÉ,303070064,6971
-54.0999,-31.3297,TRATAMENTO DE OUTRAS AFECCOES DA PELE E DO TECIDO SUBCUTANEO,Cidade do RS,BAGÉ,BAGÉ,303080094,6971
-53.6048,-28.645,APENDICECTOMIA,Cidade do RS,CRUZ ALTA,CRUZ ALTA,407020039,1959
-53.6048,-28.645,GASTROSTOMIA,Cidade do RS,CRUZ ALTA,CRUZ ALTA,407010211,1959
-53.6048,-28.645,ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECCAO (QUALQUER SEGMENTO),Cidade do RS,CRUZ ALTA,CRUZ ALTA,407020209,1959
-53.6048,-28.645,PLASTICA MAMARIA RECONSTRUTIVA - POS MASTECTOMIA C/ IMPLANTE DE PROTESE,Cidade do RS,CRUZ ALTA,CRUZ ALTA,410010090,1959
-53.2249,-28.7986,INSTALACAO ENDOSCOPICA DE CATETER DUPLO J,Cidade do RS,FORTALEZA DOS VALOS,CRUZ ALTA,409010170,116
-53.0961,-28.6302,LAPAROTOMIA EXPLORADORA,Cidade do RS,IBIRUBÁ,CRUZ ALTA,407040161,1145
-53.1011,-28.7466,CRANIOTOMIA DESCOMPRESSIVA,Cidade do RS,QUINZE DE NOVEMBRO,CRUZ ALTA,403010020,252
-53.1011,-28.7466,APENDICECTOMIA,Cidade do RS,QUINZE DE NOVEMBRO,CRUZ ALTA,407020039,252
-53.1011,-28.7466,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,QUINZE DE NOVEMBRO,CRUZ ALTA,407040102,252
-53.2133,-29.0951,TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA,Cidade do RS,SALTO DO JACUÍ,CRUZ ALTA,412040166,536
-51.1843,-29.6535,HERNIOPLASTIA UMBILICAL,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,407040129,2447
-51.1843,-29.6535,TRATAMENTO DE DESNUTRICAO,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303030020,2447
-51.1843,-29.6535,DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA MEDICA,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,301060088,2447
-51.1843,-29.6535,TRATAMENTO DE TRANSTORNOS DAS VIAS BILIARES E PANCREAS,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303070129,2447
-51.1843,-29.6535,TRATAMENTO DE ACIDENTE VASCULAR CEREBRAL - AVC (ISQUEMICO OU HEMORRAGICO AGUDO),Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303040149,2447
-51.1843,-29.6535,TRATAMENTO DE ANEMIA APLASTICA E OUTRAS ANEMIAS,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303020032,2447
-51.1843,-29.6535,TRATAMENTO DE OUTRAS DOENCAS DO APARELHO DIGESTIVO,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303070102,2447
-52.0331,-32.0151,CURETAGEM POS-ABORTAMENTO / PUERPERAL,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,411020013,2214
-52.0331,-32.0151,LAQUEADURA TUBARIA,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,409060186,2214
-52.0331,-32.0151,MASTECTOMIA RADICAL C/ LINFADENECTOMIA,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,410010057,2214
-52.0331,-32.0151,CONIZACAO,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,409060038,2214
-53.3944,-32.024,TRATAMENTO CIRURGICO DE FRATURA DIAFISARIA UNICA DO RADIO / DA ULNA,Cidade do RS,HERVAL,RIO GRANDE,408020431,167
-53.0973,-31.4473,TENOMIORRAFIA,Cidade do RS,PIRATINI,RIO GRANDE,408060450,1410
-53.0973,-31.4473,TRATAMENTO CIRURGICO DE FRATURA DIAFISARIA UNICA DO RADIO / DA ULNA,Cidade do RS,PIRATINI,RIO GRANDE,408020431,1410
-52.1071,-32.0349,FISTULECTOMIA / FISTULOTOMIA ANAL,Cidade do RS,RIO GRANDE,RIO GRANDE,407020276,14394
-52.1071,-32.0349,OOFORECTOMIA / OOFOROPLASTIA,Cidade do RS,RIO GRANDE,RIO GRANDE,409060216,14394
-52.1071,-32.0349,EXTIRPACAO E SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO,Cidade do RS,RIO GRANDE,RIO GRANDE,401020100,14394
-52.1071,-32.0349,MASTECTOMIA RADICAL C/ LINFADENECTOMIA,Cidade do RS,RIO GRANDE,RIO GRANDE,410010057,14394
-52.1071,-32.0349,PAROTIDECTOMIA PARCIAL OU SUBTOTAL,Cidade do RS,RIO GRANDE,RIO GRANDE,404010466,14394
-50.0282,-29.7642,COLECISTECTOMIA,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,407030026,3785
-50.0282,-29.7642,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DA EXTREMIDADE PROXIMAL DO UMERO,Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408020334,3785
-50.0282,-29.7642,REPARO DE ROTURA DO MANGUITO ROTADOR (INCLUI PROCEDIMENTOS DESCOMPRESSIVOS),Cidade do RS,CAPÃO DA CANOA,CAPÃO DA CANOA,408010142,3785
-50.1322,-29.9841,TRATAMENTO CIRURGICO DE FRATURA DA DIAFISE DO UMERO,Cidade do RS,TRAMANDAÍ,TRAMANDAÍ,408020393,4010
-50.2337,-30.1604,ARTROPLASTIA DE QUADRIL PARCIAL,Cidade do RS,CIDREIRA,TRAMANDAÍ,408040050,1436
-50.2337,-30.1604,RETIRADA DE PLACA E/OU PARAFUSOS,Cidade do RS,CIDREIRA,TRAMANDAÍ,408060379,1436
-50.1281,-29.9753,TRATAMENTO CIRURGICO DE FRATURA DO PLANALTO TIBIAL,Cidade do RS,IMBÉ,TRAMANDAÍ,408050551,1733
-50.2667,-29.8881,RETIRADA DE PLACA E/OU PARAFUSOS,Cidade do RS,OSÓRIO,TRAMANDAÍ,408060379,3416
-50.2667,-29.8881,TRATAMENTO CIRURGICO DE FRATURA DO PILAO TIBIAL,Cidade do RS,OSÓRIO,TRAMANDAÍ,408050543,3416
-50.1281,-29.9753,TRATAMENTO DE OUTROS TRANSTORNOS ORIGINADOS NO PERIODO PERINATAL,Cidade do RS,IMBÉ,TRAMANDAÍ,303160039,1733
-50.1281,-29.9753,TRATAMENTO DE OUTRAS DOENÇAS DEVIDAS A PROTOZOÁRIOS,Cidade do RS,IMBÉ,TRAMANDAÍ,303010053,1733
-53.92,-28.388,TRATAMENTO DE ANEURISMA DA AORTA,Cidade do RS,IJUÍ,IJUÍ,303060018,4225
-53.92,-28.388,TRATAMENTO DE ESTREPTOCOCCIAS,Cidade do RS,IJUÍ,IJUÍ,303080078,4225
-54.015,-27.8752,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,Cidade do RS,INHACORÁ,IJUÍ,304080020,142
-54.1141,-28.6435,TRATAMENTO DE OUTRAS DOENÇAS BACTERIANAS,Cidade do RS,JÓIA,IJUÍ,303010037,384
-53.7776,-27.8526,TRATAMENTO DE INFECCOES AGUDAS DAS VIAS AEREAS SUPERIORES,Cidade do RS,SANTO AUGUSTO,SANTO AUGUSTO,303140100,869
-54.0999,-31.3297,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,Cidade do RS,BAGÉ,BAGÉ,304080020,6971
-54.0999,-31.3297,TRATAMENTO DE INFECÇÕES DE TRANSMISSÃO PREDOMINANTEMENTE SEXUAL,Cidade do RS,BAGÉ,BAGÉ,303010126,6971
-54.0999,-31.3297,TRATAMENTO DE CALCULOSE RENAL,Cidade do RS,BAGÉ,BAGÉ,305020021,6971
-54.0999,-31.3297,TRATAMENTO DE DISTURBIOS METABOLICOS,Cidade do RS,BAGÉ,BAGÉ,303030046,6971
-53.2133,-29.0951,LAPAROTOMIA EXPLORADORA,Cidade do RS,SALTO DO JACUÍ,CRUZ ALTA,407040161,536
-53.2133,-29.0951,APENDICECTOMIA,Cidade do RS,SALTO DO JACUÍ,CRUZ ALTA,407020039,536
-53.251,-28.3653,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL,Cidade do RS,SANTA BÁRBARA DO SUL,CRUZ ALTA,406020248,315
-53.251,-28.3653,TRATAMENTO CIRURGICO DE LUXACAO OU FRATURA-LUXACAO DO COTOVELO,Cidade do RS,SANTA BÁRBARA DO SUL,CRUZ ALTA,408020547,315
-53.251,-28.3653,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA SUPRA-CONDILIANA DO UMERO,Cidade do RS,SANTA BÁRBARA DO SUL,CRUZ ALTA,408020385,315
-52.9498,-28.6294,LAPAROTOMIA EXPLORADORA,Cidade do RS,SELBACH,CRUZ ALTA,407040161,129
-51.9456,-29.6071,LAPAROTOMIA EXPLORADORA,Cidade do RS,BOM RETIRO DO SUL,CRUZ ALTA,407040161,668
-53.5023,-28.2833,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR CINCO NIVEIS, INCLUI INSTRUMENTACAO",Cidade do RS,PANAMBI,CRUZ ALTA,408030283,1340
-53.7776,-27.8526,DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR,Cidade do RS,SANTO AUGUSTO,CRUZ ALTA,408030380,869
-53.391,-28.8185,LAPAROTOMIA EXPLORADORA,Cidade do RS,BOA VISTA DO INCRA,CRUZ ALTA,407040161,67
-53.0961,-28.6302,TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA,Cidade do RS,IBIRUBÁ,CRUZ ALTA,412040166,1145
-51.1843,-29.6535,TRATAMENTO DE OUTRAS AFECCOES DA PELE E DO TECIDO SUBCUTANEO,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303080094,2447
-51.1843,-29.6535,TRATAMENTO DE INFARTO AGUDO DO MIOCARDIO,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303060190,2447
-51.1843,-29.6535,TRATAMENTO DE CALCULOSE RENAL,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,305020021,2447
-51.1843,-29.6535,TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303140046,2447
-51.1843,-29.6535,TRATAMENTO DE INSUFICIENCIA ARTERIAL C/ ISQUEMIA CRITICA,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,303060204,2447
-51.1843,-29.6535,DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA PEDIATRICA,Cidade do RS,ESTÂNCIA VELHA,ESTÂNCIA VELHA,301060010,2447
-52.1071,-32.0349,ESVAZIAMENTO DE UTERO POS-ABORTO POR ASPIRACAO MANUAL INTRA-UTERINA (AMIU),Cidade do RS,RIO GRANDE,RIO GRANDE,409060070,14394
-53.3717,-33.525,TENOPLASTIA OU ENXERTO DE TENDAO UNICO,Cidade do RS,SANTA VITÓRIA DO PALMAR,RIO GRANDE,408060476,1215
-52.0331,-32.0151,TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO METACARPO-FALANGIANA,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,408020539,2214
-52.0331,-32.0151,NEURORRAFIA,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,403020085,2214
-52.0331,-32.0151,TENOPLASTIA OU ENXERTO DE TENDAO UNICO,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,408060476,2214
-52.0331,-32.0151,SETORECTOMIA / QUADRANTECTOMIA,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,410010111,2214
-52.0331,-32.0151,ORQUIDOPEXIA UNILATERAL,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,409040134,2214
-52.1071,-32.0349,PARTO CESARIANO EM GESTACAO DE ALTO RISCO,Cidade do RS,RIO GRANDE,RIO GRANDE,411010026,14394
-52.0331,-32.0151,PARTO NORMAL EM GESTACAO DE ALTO RISCO,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,310010047,2214
-52.0331,-32.0151,PARTO CESARIANO EM GESTACAO DE ALTO RISCO,Cidade do RS,SÃO JOSÉ DO NORTE,RIO GRANDE,411010026,2214
-52.1071,-32.0349,PARTO CESARIANO C/ LAQUEADURA TUBARIA,Cidade do RS,RIO GRANDE,RIO GRANDE,411010042,14394
-49.7333,-29.3334,AMPUTACAO / DESARTICULACAO DE MEMBROS INFERIORES,Cidade do RS,TORRES,TORRES,408050012,2649
-49.7333,-29.3334,OSTECTOMIA DE OSSOS LONGOS E CURTOS DA MAO E DO PE,Cidade do RS,TORRES,TORRES,408060166,2649
-49.7333,-29.3334,HERNIOPLASTIA INCISIONAL,Cidade do RS,TORRES,TORRES,407040080,2649
-49.7333,-29.3334,ARTRODESE DE MEDIAS / GRANDES ARTICULACOES DE MEMBRO INFERIOR,Cidade do RS,TORRES,TORRES,408050039,2649
-49.9275,-29.4487,HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL),Cidade do RS,TRÊS CACHOEIRAS,TORRES,407040102,487
-49.9275,-29.4487,TENOMIORRAFIA,Cidade do RS,TRÊS CACHOEIRAS,TORRES,408060450,487
-49.9275,-29.4487,CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA,Cidade do RS,TRÊS CACHOEIRAS,TORRES,409010065,487
-49.8895,-29.5439,DEBRIDAMENTO DE ULCERA / DE TECIDOS DESVITALIZADOS,Cidade do RS,ARROIO DO SAL,TORRES,415040035,484
-50.0282,-29.7642,URETROTOMIA INTERNA,Cidade do RS,CAPÃO DA CANOA,TORRES,409020176,3785
-50.0282,-29.7642,EXERESE DE CISTO DERMOIDE,Cidade do RS,CAPÃO DA CANOA,TORRES,401020070,3785
-50.5103,-30.2535,TRATAMENTO CIRURGICO DE FRATURA DA EXTREMIDADE / METAFISE DISTAL DOS OSSOS DO ANTEBRACO,Cidade do RS,PALMARES DO SUL,TRAMANDAÍ,408020407,1077
-50.5103,-30.2535,OSTEOTOMIA DE OSSOS LONGOS EXCETO DA MAO E DO PE,Cidade do RS,PALMARES DO SUL,TRAMANDAÍ,408060190,1077
-50.5175,-29.8268,TRATAMENTO CIRURGICO DE FRATURA DA CLAVICULA,Cidade do RS,SANTO ANTÔNIO DA PATRULHA,TRAMANDAÍ,408010150,3186
-50.1322,-29.9841,TRATAMENTO CIRURGICO DE FRATURA DA DIAFISE DO FEMUR,Cidade do RS,TRAMANDAÍ,TRAMANDAÍ,408050519,4010
-50.2337,-30.2419,TRATAMENTO CIRURGICO DE FRATURA DA CLAVICULA,Cidade do RS,BALNEÁRIO PINHAL,TRAMANDAÍ,408010150,1395
-50.2337,-30.2419,REDUCAO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRACO,Cidade do RS,BALNEÁRIO PINHAL,TRAMANDAÍ,408020202,1395
-50.2337,-30.1604,TRATAMENTO CIRURGICO DE FRATURA BIMALEOLAR / TRIMALEOLAR / DA FRATURA-LUXACAO DO TORNOZELO,Cidade do RS,CIDREIRA,TRAMANDAÍ,408050497,1436
-50.2337,-30.1604,TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA DOS METACARPIANOS,Cidade do RS,CIDREIRA,TRAMANDAÍ,408020377,1436
-50.2337,-30.1604,HERNIOPLASTIA EPIGASTRICA,Cidade do RS,CIDREIRA,TRAMANDAÍ,407040064,1436
-50.2337,-30.1604,TRATAMENTO CIRURGICO DE FRATURA DO PILAO TIBIAL,Cidade do RS,CIDREIRA,TRAMANDAÍ,408050543,1436
-50.2337,-30.1604,TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA,Cidade do RS,CIDREIRA,TRAMANDAÍ,411020048,1436
-50.1281,-29.9753,TRATAMENTO CIRURGICO DE FRATURA DA EXTREMIDADE / METAFISE DISTAL DOS OSSOS DO ANTEBRACO,Cidade do RS,IMBÉ,TRAMANDAÍ,408020407,1733
-50.1281,-29.9753,RETIRADA DE PLACA E/OU PARAFUSOS,Cidade do RS,IMBÉ,TRAMANDAÍ,408060379,1733
-50.1322,-29.9841,TRATAMENTO DE SINDROME CORONARIANA AGUDA,Cidade do RS,TRAMANDAÍ,TRAMANDAÍ,303060280,4010
-50.1322,-29.9841,TRATAMENTO DE TRANSTORNOS HEMORRAGICOS E HEMATOLOGICOS DO FETO E DO RECEM-NASCIDO,Cidade do RS,TRAMANDAÍ,TRAMANDAÍ,303160047,4010
-50.1322,-29.9841,TRATAMENTO DE OUTRAS DOENCAS DO SANGUE E DOS ORGAOS HEMATOPOETICOS,Cidade do RS,TRAMANDAÍ,TRAMANDAÍ,303020083,4010
-57.0853,-29.7614,TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA,Cidade do RS,URUGUAIANA,IJUÍ,412040166,5127
-54.4796,-27.8702,ANGIOPLASTIA CORONARIANA PRIMARIA (INCLUI CATETERISMO),Cidade do RS,SANTA ROSA,IJUÍ,406030049,5301
-53.6579,-28.4283,TRATAMENTO DE INSUFICIENCIA CARDIACA,Cidade do RS,PEJUÇARA,IJUÍ,303060212,237
-54.0686,-28.3921,IODOTERAPIA DE CARCINOMA DIFERENCIADO DA TIREÓIDE,Cidade do RS,CORONEL BARROS,IJUÍ,304090026,156
-54.0686,-28.3921,TRATAMENTO DE INSUFICIENCIA RENAL CRONICA,Cidade do RS,CORONEL BARROS,IJUÍ,305020056,156
-53.5005,-27.5443,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,Cidade do RS,ERVAL SECO,IJUÍ,304080020,349
-53.9891,-27.3603,INTERNAÇÃO P/ QUIMIOTERAPIA DE ADMINISTRAÇÃO CONTÍNUA,Cidade do RS,ESPERANÇA DO SUL,IJUÍ,304080020,169
-53.6992,-28.0667,TRATAMENTO DAS DOENCAS CRONICAS DAS VIAS AEREAS INFERIORES,Cidade do RS,NOVA RAMADA,SANTO AUGUSTO,303140046,77
-53.7776,-27.8526,TRATAMENTO DE CRISES EPILETICAS NAO CONTROLADAS,Cidade do RS,SANTO AUGUSTO,SANTO AUGUSTO,303040165,869
-53.7776,-27.8526,TRATAMENTO DE DESNUTRICAO,Cidade do RS,SANTO AUGUSTO,SANTO AUGUSTO,303030020,869
-53.7776,-27.8526,TRATAMENTO DE DOENCAS GLOMERULARES,Cidade do RS,SANTO AUGUSTO,SANTO AUGUSTO,303150025,869
-54.0999,-31.3297,TRATAMENTO DE CRISES EPILETICAS NAO CONTROLADAS,Cidade do RS,BAGÉ,BAGÉ,303040165,6971
-54.0999,-31.3297,TRATAMENTO DE HEPATITES VIRAIS,Cidade do RS,BAGÉ,BAGÉ,303010118,6971
-54.0999,-31.3297,TRATAMENTO DE ANEMIAS NUTRICIONAIS,Cidade do RS,BAGÉ,BAGÉ,303020059,6971
-54.6694,-30.9756,TRATAMENTO DE INSUFICIENCIA RENAL CRONICA,Cidade do RS,DOM PEDRITO,BAGÉ,305020056,1621
-53.8667,-31.4067,TRATAMENTO DE TRANSTORNOS DA GLANDULA TIREOIDE,Cidade do RS,HULHA NEGRA,BAGÉ,303030054,323
-53.8931,-30.8071,TRATAMENTO DE DOENCAS DO FIGADO,Cidade do RS,LAVRAS DO SUL,BAGÉ,303070072,183
-54.6694,-30.9756,AMPUTACAO / DESARTICULACAO DE DEDO,Cidade do RS,DOM PEDRITO,DOM PEDRITO,408060042,1621
